Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Delivery_Date,Weight_kg,Cost,Status,Distance_miles,Transit_Days
SH11524,Warehouse_SF,Miami,FedEx,29/08/2023,02/09/2023,22.8,221.62,Returned,1599,4
SH11525,Warehouse_CHI,Minneapolis,DHL,17/06/2023,22/06/2023,15.1,142.08,Delivered,977,5
SH11526,Warehouse_NYC,Denver,Amazon Logistics,03/10/2023,06/10/2023,11.3,154.45,Delivered,1311,3
SH11527,Warehouse_CHI,Los Angeles,Amazon Logistics,16/05/2023,18/05/2023,64.7,105.03,Delivered,268,2
SH11528,Warehouse_DEN,San Francisco,USPS,25/09/2023,29/09/2023,64.8,258.52,Delivered,1466,4
SH11529,Warehouse_ATL,Chicago,DHL,03/03/2023,12/03/2023,21.2,312.87,Delivered,2181,9
SH11530,Warehouse_HOU,Houston,OnTrac,06/01/2023,08/01/2023,13.4,62.54,Delivered,379,2
SH11531,Warehouse_HOU,Portland,USPS,31/10/2023,03/11/2023,9.2,22.1,Delivered,123,3
SH11533,Warehouse_ATL,Phoenix,USPS,03/06/2023,06/06/2023,41.9,108.73,Delivered,501,3
SH11534,Warehouse_SF,Minneapolis,Amazon Logistics,28/12/2023,01/01/2024,10.3,164.78,Lost,1034,4
SH11535,Warehouse_MIA,Denver,FedEx,03/11/2023,04/11/2023,6,50.96,In Transit,283,1
SH11536,Warehouse_SF,San Francisco,DHL,24/12/2023,08/01/2024,14.8,137.77,Delayed,655,4
SH11537,Warehouse_SEA,Minneapolis,OnTrac,30/09/2023,02/10/2023,17.9,87.69,Delivered,552,2
SH11538,Warehouse_CHI,Miami,FedEx,13/05/2023,17/05/2023,179.1,216.48,Delivered,1350,4
SH11539,Warehouse_LA,Minneapolis,FedEx,23/11/2023,29/11/2023,36.3,439.48,Delivered,2181,6
SH11540,Warehouse_ATL,Minneapolis,DHL,04/06/2023,10/06/2023,5.8,338.34,Delivered,2466,6
SH11541,Warehouse_SF,Phoenix,OnTrac,07/05/2023,12/05/2023,5.6,78.42,Delivered,636,5
SH11542,Warehouse_CHI,Detroit,USPS,02/12/2023,04/12/2023,14.1,58.04,Delivered,283,2
SH11543,Warehouse_SF,Miami,Amazon Logistics,28/04/2023,30/04/2023,12,43.35,Delivered,208,2
SH11545,Warehouse_SEA,Atlanta,OnTrac,17/06/2023,20/06/2023,25.2,190.12,Delivered,1442,3
SH11546,Warehouse_LA,New York,LaserShip,06/05/2023,09/05/2023,24.1,70.43,Delivered,295,3
SH11547,Warehouse_BOS,Denver,OnTrac,29/10/2023,06/11/2023,17.5,240.07,Delivered,1720,8
SH11548,Warehouse_HOU,Boston,OnTrac,15/06/2023,18/06/2023,46.3,155.66,Delivered,912,3
SH11549,Warehouse_BOS,Miami,LaserShip,16/06/2023,23/06/2023,25.6,287.97,Lost,2129,7
SH11550,Warehouse_ATL,Miami,OnTrac,29/03/2023,30/03/2023,41.5,85.01,Delivered,305,1
SH11553,Warehouse_BOS,Atlanta,LaserShip,24/08/2023,30/08/2023,50.5,323.77,Delivered,2250,6
SH11554,Warehouse_MIA,Detroit,LaserShip,16/09/2023,23/09/2023,9,261.35,Delivered,2105,7
SH11555,Warehouse_SF,Houston,DHL,20/12/2023,27/12/2023,10.5,81.73,Delayed,397,2
SH11556,Warehouse_DEN,Miami,Amazon Logistics,10/01/2023,14/01/2023,6.7,54.04,Delivered,392,4
SH11557,Warehouse_SF,Houston,OnTrac,11/07/2023,25/07/2023,9,126.74,Delayed,979,4
SH11558,Warehouse_CHI,Portland,USPS,14/03/2023,22/03/2023,15.1,193.28,Delayed,1427,4
SH11559,Warehouse_SF,Dallas,OnTrac,26/01/2023,31/01/2023,20.7,254.82,Delivered,1956,5
SH11560,Warehouse_NYC,Houston,USPS,24/11/2023,29/11/2023,18.1,132.04,Delivered,863,5
SH11561,Warehouse_SEA,New York,USPS,22/04/2023,29/04/2023,22.1,305.98,Delivered,2347,7
SH11562,Warehouse_SEA,Houston,DHL,27/04/2023,01/05/2023,28.8,151.25,Delivered,919,4
SH11563,Warehouse_LA,Boston,OnTrac,21/11/2023,24/11/2023,46.2,94.64,Delivered,176,3
SH11564,Warehouse_SEA,Detroit,DHL,26/07/2023,31/07/2023,49.5,383.77,Delivered,2055,5
SH11566,Warehouse_HOU,Los Angeles,USPS,04/10/2023,09/10/2023,17.7,168.61,Delivered,1439,5
SH11567,Warehouse_HOU,Minneapolis,FedEx,30/03/2023,01/04/2023,27.9,138.4,Delivered,860,2
SH11568,Warehouse_SF,Atlanta,DHL,16/01/2023,21/01/2023,4.6,291.01,Delivered,2171,5
SH11569,Warehouse_MIA,Detroit,UPS,09/03/2023,16/03/2023,13.6,261.01,Delivered,2029,7
SH11570,Warehouse_CHI,Chicago,LaserShip,07/03/2023,11/03/2023,137.5,165.56,Delivered,136,4
SH11571,Warehouse_DEN,Minneapolis,Amazon Logistics,20/04/2023,27/04/2023,17.1,303.85,Delivered,2247,7
SH11572,Warehouse_SF,Denver,UPS,07/12/2023,08/12/2023,25.9,60.74,Delivered,131,1
SH11573,Warehouse_CHI,Denver,DHL,03/10/2023,07/10/2023,18.3,172.23,Delivered,1000,4
SH11574,Warehouse_DEN,Denver,OnTrac,20/12/2023,22/12/2023,6.8,30.04,Delivered,152,2
SH11575,Warehouse_DEN,Phoenix,FedEx,20/12/2023,21/12/2023,34.7,86.21,Delivered,224,1
SH11576,Warehouse_LA,Houston,OnTrac,01/07/2023,13/07/2023,36.8,150.78,Delayed,882,2
SH11577,Warehouse_MIA,San Francisco,Amazon Logistics,07/12/2023,11/12/2023,28.7,238.39,Delivered,1229,4
SH11578,Warehouse_ATL,Atlanta,FedEx,16/01/2023,19/01/2023,8.1,171.35,Returned,1305,3
SH11579,Warehouse_NYC,Seattle,DHL,27/07/2023,30/07/2023,34.6,91.64,Delivered,344,3
SH11581,Warehouse_SEA,Chicago,OnTrac,06/12/2023,13/12/2023,10.8,225.38,Delivered,1369,7
SH11582,Warehouse_LA,Los Angeles,UPS,22/04/2023,27/04/2023,16.5,282.23,Delivered,2056,5
SH11583,Warehouse_HOU,Chicago,USPS,19/12/2023,23/12/2023,108.5,299.16,Delivered,1240,4
SH11584,Warehouse_DEN,Los Angeles,OnTrac,02/04/2023,06/04/2023,5.8,173.56,Delivered,1355,4
SH11585,Warehouse_HOU,Chicago,DHL,21/10/2023,03/11/2023,31,346.62,Delayed,2201,8
SH11586,Warehouse_BOS,Atlanta,USPS,16/10/2023,17/10/2023,58.5,83.51,Delivered,122,1
SH11587,Warehouse_MIA,Denver,Amazon Logistics,04/10/2023,06/10/2023,18.3,119.1,Lost,860,2
SH11588,Warehouse_HOU,Detroit,Amazon Logistics,19/08/2023,24/08/2023,38.1,172.76,Delivered,1115,5
SH11590,Warehouse_SEA,Atlanta,Amazon Logistics,16/10/2023,19/10/2023,15.2,160.36,Delivered,1098,3
SH11591,Warehouse_MIA,Los Angeles,OnTrac,05/08/2023,11/08/2023,23.4,311.04,Delivered,2447,6
SH11592,Warehouse_BOS,Los Angeles,UPS,12/01/2023,17/01/2023,31.7,195.68,Delivered,1114,5
SH11593,Warehouse_NYC,Dallas,USPS,12/01/2023,15/01/2023,16.3,105.67,Delivered,759,3
SH11594,Warehouse_SEA,Dallas,USPS,14/03/2023,19/03/2023,34,267.21,Delivered,2176,5
SH11595,Warehouse_MIA,Dallas,Amazon Logistics,19/12/2023,22/12/2023,10,60.18,Delivered,287,3
SH11596,Warehouse_LA,New York,UPS,07/11/2023,11/11/2023,17.4,250.16,Delivered,1356,4
SH11597,Warehouse_DEN,Atlanta,OnTrac,24/10/2023,26/10/2023,20,113.54,Delivered,737,2
SH11598,Warehouse_SF,Phoenix,Amazon Logistics,12/07/2023,15/07/2023,11.5,148.69,Delivered,1189,3
SH11599,Warehouse_CHI,Denver,DHL,11/12/2023,14/12/2023,35.1,226.64,Delivered,1000,3
SH11600,Warehouse_LA,Minneapolis,LaserShip,16/10/2023,22/10/2023,32.3,304.81,Delivered,2156,6
SH11601,Warehouse_MIA,Miami,UPS,16/07/2023,18/07/2023,38.4,177.3,Delivered,916,2
SH11602,Warehouse_SF,Seattle,USPS,28/07/2023,09/08/2023,71.9,123.54,Delayed,450,2
SH11603,Warehouse_CHI,New York,OnTrac,15/12/2023,19/12/2023,10.7,219.96,Delivered,1474,4
SH11604,Warehouse_SEA,Miami,USPS,14/01/2023,18/01/2023,20.6,181.01,In Transit,1523,4
SH11606,Warehouse_BOS,Detroit,DHL,16/06/2023,05/07/2023,23.1,323.18,Delayed,1989,6
SH11607,Warehouse_SEA,Houston,LaserShip,09/03/2023,14/03/2023,8.2,212.27,Delivered,1713,5
SH11608,Warehouse_MIA,Portland,LaserShip,07/12/2023,09/12/2023,30.1,122.82,Delivered,594,2
SH11609,Warehouse_NYC,Phoenix,FedEx,22/12/2023,27/12/2023,12.6,367.26,Delivered,2151,5
SH11610,Warehouse_CHI,Boston,Amazon Logistics,09/02/2023,13/02/2023,33.4,160.62,Delivered,989,4
SH11611,Warehouse_ATL,Denver,UPS,21/12/2023,22/12/2023,17.3,70.13,Delivered,250,1
SH11612,Warehouse_LA,Boston,OnTrac,24/05/2023,27/05/2023,39.6,95.86,Delivered,378,3
SH11613,Warehouse_CHI,Detroit,Amazon Logistics,27/09/2023,28/09/2023,58.9,105.74,Delivered,283,1
SH11614,Warehouse_BOS,Detroit,DHL,09/09/2023,12/09/2023,66.7,268.34,Delivered,1387,3
SH11615,Warehouse_SEA,Houston,FedEx,04/04/2023,10/04/2023,7,303.42,Delivered,2228,6
SH11616,Warehouse_DEN,Atlanta,LaserShip,19/05/2023,24/05/2023,49.9,288.11,Delivered,2067,5
SH11618,Warehouse_SF,Boston,USPS,24/08/2023,27/08/2023,8.8,132.34,Delivered,1021,3
SH11619,Warehouse_MIA,Minneapolis,LaserShip,28/09/2023,01/10/2023,14.5,183.23,Delivered,1420,3
SH11620,Warehouse_BOS,Phoenix,LaserShip,08/03/2023,12/03/2023,25.8,137.06,In Transit,896,4
SH11621,Warehouse_SF,Los Angeles,OnTrac,25/04/2023,27/04/2023,10.6,110.85,Delivered,752,2
SH11622,Warehouse_ATL,Atlanta,USPS,25/11/2023,27/11/2023,22.1,93,Delivered,398,2
SH11623,Warehouse_DEN,Miami,Amazon Logistics,17/04/2023,22/04/2023,15.3,157.36,Delivered,1237,5
SH11624,Warehouse_DEN,Miami,OnTrac,30/01/2023,03/02/2023,16.2,230.74,Delivered,1651,4
SH11625,Warehouse_LA,Miami,Amazon Logistics,31/12/2023,04/01/2024,37,306.42,Delivered,1658,4
SH11626,Warehouse_MIA,Denver,USPS,11/12/2023,17/12/2023,42.7,319.58,Delivered,1829,6
SH11627,Warehouse_NYC,Houston,DHL,03/02/2023,08/02/2023,7.4,252.34,Delivered,1879,5
SH11628,Warehouse_HOU,Detroit,Amazon Logistics,17/08/2023,22/08/2023,23.4,89.92,Delayed,454,1
SH11629,Warehouse_NYC,Minneapolis,Amazon Logistics,06/05/2023,07/05/2023,34.9,61.85,Delivered,197,1
SH11630,Warehouse_DEN,Chicago,OnTrac,24/05/2023,29/05/2023,8.1,174.87,Delivered,1325,5
SH11631,Warehouse_LA,Portland,FedEx,08/11/2023,14/11/2023,6.2,268.27,Delivered,1538,6
SH11632,Warehouse_SF,Chicago,OnTrac,05/01/2023,10/01/2023,14,151.05,Delivered,1077,5
SH11633,Warehouse_HOU,Miami,DHL,06/11/2023,10/11/2023,10,118.15,Delayed,638,2
SH11634,Warehouse_SF,Boston,USPS,19/11/2023,28/11/2023,43.6,304.3,Delivered,1947,9
SH11635,Warehouse_DEN,Atlanta,Amazon Logistics,22/06/2023,27/06/2023,16.1,143,Delivered,1074,5
SH11636,Warehouse_ATL,Chicago,LaserShip,12/06/2023,15/06/2023,21.3,91.45,Delivered,587,3
SH11637,Warehouse_LA,Seattle,USPS,22/03/2023,26/03/2023,66.3,204.27,Delivered,1135,4
SH11638,Warehouse_MIA,Atlanta,OnTrac,21/02/2023,24/02/2023,5.9,103.51,Delivered,746,3
SH11639,Warehouse_BOS,Boston,USPS,03/10/2023,07/10/2023,28.9,227.91,Lost,1675,4
SH11640,Warehouse_LA,Boston,USPS,31/10/2023,07/11/2023,32.4,226.41,Delivered,1636,7
SH11641,Warehouse_HOU,San Francisco,USPS,19/01/2023,26/01/2023,53,322.97,Delivered,2490,7
SH11642,Warehouse_MIA,Portland,USPS,30/04/2023,13/05/2023,37,211.45,Delayed,1433,4
SH11643,Warehouse_ATL,Detroit,OnTrac,15/05/2023,17/05/2023,33.8,134.61,Lost,775,2
SH11644,Warehouse_HOU,San Francisco,OnTrac,22/08/2023,28/08/2023,12.3,190.39,Delivered,1393,6
SH11645,Warehouse_LA,Los Angeles,DHL,02/02/2023,08/02/2023,15.5,351.5,Delivered,2499,6
SH11646,Warehouse_ATL,Phoenix,OnTrac,25/05/2023,28/05/2023,29.2,126.94,Delivered,680,3
SH11647,Warehouse_CHI,Houston,DHL,28/02/2023,07/03/2023,39.9,36.45,Delayed,2190,6
SH11648,Warehouse_LA,Los Angeles,DHL,27/07/2023,02/08/2023,24.6,295.52,Delivered,1899,6
SH11649,Warehouse_ATL,Phoenix,FedEx,22/02/2023,27/02/2023,27.4,336.51,Delivered,2166,5
SH11650,Warehouse_CHI,Dallas,OnTrac,27/08/2023,30/08/2023,9.9,67.66,Delivered,520,3
SH11651,Warehouse_DEN,New York,Amazon Logistics,30/01/2023,01/02/2023,16.2,106.95,Delivered,715,2
SH11652,Warehouse_ATL,Dallas,LaserShip,20/10/2023,25/10/2023,27.9,261.5,In Transit,1773,5
SH11653,Warehouse_SEA,Detroit,DHL,15/05/2023,17/05/2023,16.2,75.07,Delivered,369,2
SH11654,Warehouse_NYC,Los Angeles,FedEx,18/08/2023,20/08/2023,5.3,107.55,Delivered,846,2
SH11655,Warehouse_LA,Boston,Amazon Logistics,29/08/2023,01/09/2023,23.7,137.37,Delivered,905,3
SH11656,Warehouse_BOS,Los Angeles,DHL,02/12/2023,04/12/2023,5.6,36.1,Delivered,171,2
SH11657,Warehouse_MIA,Minneapolis,DHL,18/02/2023,24/02/2023,8.9,296.47,Delivered,2222,6
SH11658,Warehouse_SEA,Miami,FedEx,08/02/2023,14/02/2023,27.2,375.67,Delivered,2462,6
SH11659,Warehouse_ATL,Minneapolis,OnTrac,06/07/2023,11/07/2023,9.7,191.62,Delivered,1529,5
SH11660,Warehouse_BOS,Miami,UPS,30/04/2023,05/05/2023,3,237.95,Delivered,1912,5
SH11661,Warehouse_LA,New York,LaserShip,17/12/2023,20/12/2023,60.3,272.78,Delivered,1194,3
SH11663,Warehouse_SF,Portland,LaserShip,11/06/2023,17/06/2023,34.3,296.22,Delivered,1916,6
SH11664,Warehouse_MIA,Denver,UPS,08/04/2023,13/04/2023,34.2,113.11,Delivered,504,5
SH11665,Warehouse_SEA,Chicago,Amazon Logistics,01/08/2023,09/08/2023,70.5,367.67,Delivered,2442,8
SH11666,Warehouse_LA,Seattle,LaserShip,27/03/2023,01/04/2023,13.1,162.21,Delivered,1135,5
SH11667,Warehouse_CHI,Phoenix,LaserShip,30/10/2023,04/11/2023,26.5,254.13,Delivered,1815,5
SH11668,Warehouse_DEN,Denver,FedEx,27/12/2023,30/12/2023,13.6,166.26,In Transit,834,3
SH11669,Warehouse_ATL,Seattle,DHL,27/11/2023,30/11/2023,18.6,202.15,Delivered,997,3
SH11670,Warehouse_LA,Phoenix,Amazon Logistics,27/02/2023,01/03/2023,32.6,89.42,Delivered,373,2
SH11671,Warehouse_MIA,Chicago,FedEx,06/12/2023,13/12/2023,9,352.78,Delivered,1993,7
SH11672,Warehouse_NYC,San Francisco,LaserShip,05/05/2023,12/05/2023,19.4,322.16,Delivered,2423,7
SH11673,Warehouse_BOS,Dallas,LaserShip,23/05/2023,27/05/2023,4.7,228.78,Delivered,1732,4
SH11674,Warehouse_MIA,Portland,USPS,29/06/2023,01/07/2023,15.9,119.24,Delivered,928,2
SH11675,Warehouse_SEA,Detroit,FedEx,06/04/2023,10/04/2023,16,220.43,Delivered,1521,4
SH11676,Warehouse_ATL,Detroit,Amazon Logistics,05/08/2023,12/08/2023,11.4,263.34,Delivered,2178,7
SH11677,Warehouse_HOU,Atlanta,OnTrac,03/06/2023,17/06/2023,43.6,155.15,Delayed,800,4
SH11678,Warehouse_DEN,Boston,LaserShip,23/08/2023,28/08/2023,45.5,293.95,Delivered,2201,5
SH11679,Warehouse_SF,Phoenix,USPS,17/05/2023,18/05/2023,18.3,31.27,Delivered,117,1
SH11680,Warehouse_ATL,Boston,DHL,15/06/2023,20/06/2023,29.2,280.92,Delivered,1739,5
SH11681,Warehouse_MIA,Atlanta,FedEx,05/04/2023,21/04/2023,81.9,247.05,Delayed,1123,3
SH11682,Warehouse_SF,Chicago,LaserShip,16/04/2023,17/04/2023,43.5,111.47,Delivered,421,1
SH11683,Warehouse_SF,Seattle,UPS,13/02/2023,19/02/2023,12.5,119.12,Delivered,916,6
SH11684,Warehouse_NYC,San Francisco,USPS,20/05/2023,26/05/2023,21.5,271.82,Delivered,2202,6
SH11685,Warehouse_NYC,Boston,OnTrac,31/08/2023,02/09/2023,19,46.94,Delivered,215,2
SH11686,Warehouse_SEA,Seattle,OnTrac,24/11/2023,27/11/2023,53.8,121.01,Delivered,371,3
SH11687,Warehouse_SF,Seattle,Amazon Logistics,16/03/2023,30/03/2023,21.6,73.32,Delayed,378,3
SH11688,Warehouse_SEA,Chicago,FedEx,23/09/2023,01/10/2023,14.8,215.86,Delivered,1456,8
SH11689,Warehouse_LA,Chicago,FedEx,08/10/2023,18/10/2023,10.7,170.69,Delayed,1114,3
SH11690,Warehouse_DEN,Portland,UPS,16/06/2023,20/06/2023,42,218.32,Delivered,1417,4
SH11691,Warehouse_SEA,Houston,DHL,05/05/2023,10/05/2023,19,224.15,Delivered,1402,5
SH11692,Warehouse_LA,Atlanta,DHL,25/03/2023,26/03/2023,18.4,46.71,Delivered,178,1
SH11693,Warehouse_DEN,Houston,UPS,29/01/2023,03/02/2023,16,205.32,Delivered,1575,5
SH11694,Warehouse_NYC,Atlanta,USPS,23/09/2023,30/09/2023,13.9,107.12,Delivered,870,7
SH11695,Warehouse_ATL,Portland,Amazon Logistics,06/04/2023,13/04/2023,6.3,258.52,Delivered,1995,7
SH11696,Warehouse_DEN,Portland,USPS,27/01/2023,29/01/2023,20,92.89,Delivered,606,2
SH11697,Warehouse_NYC,Minneapolis,OnTrac,15/05/2023,18/05/2023,30.8,84.89,Delivered,433,3
SH11698,Warehouse_SEA,Portland,DHL,09/11/2023,13/11/2023,38.8,192.95,Delivered,755,4
SH11699,Warehouse_CHI,Portland,LaserShip,25/02/2023,02/03/2023,69.7,267.92,Delivered,1580,5
SH11700,Warehouse_ATL,Los Angeles,USPS,14/06/2023,19/06/2023,45.3,234.57,Delivered,1464,5
SH11701,Warehouse_HOU,Minneapolis,Amazon Logistics,10/10/2023,29/10/2023,43.7,350.82,Delayed,2299,6
SH11702,Warehouse_CHI,Miami,Amazon Logistics,01/03/2023,07/03/2023,16.4,178.38,Delivered,1350,6
SH11703,Warehouse_HOU,Los Angeles,USPS,24/06/2023,25/06/2023,7,49.21,Returned,386,1
SH11704,Warehouse_BOS,Portland,UPS,02/07/2023,10/07/2023,13,250.6,Delivered,1899,8
SH11705,Warehouse_LA,Portland,LaserShip,20/08/2023,24/08/2023,40.5,155.06,Delivered,787,4
SH11706,Warehouse_NYC,Portland,LaserShip,26/05/2023,01/06/2023,50.6,328.01,Delivered,2388,6
SH11707,Warehouse_ATL,Dallas,Amazon Logistics,29/07/2023,03/08/2023,35.4,301.47,Delivered,2347,5
SH11708,Warehouse_SF,San Francisco,FedEx,14/11/2023,19/11/2023,9.7,228.09,Delivered,1364,5
SH11709,Warehouse_LA,Seattle,UPS,27/02/2023,02/03/2023,7.2,137.16,Delivered,1135,3
SH11710,Warehouse_CHI,Boston,OnTrac,11/03/2023,18/03/2023,10.7,290.55,Delivered,2200,7
SH11711,Warehouse_CHI,Denver,FedEx,21/04/2023,27/04/2023,19.5,150.02,Delivered,1000,6
SH11712,Warehouse_BOS,Chicago,UPS,05/05/2023,08/05/2023,11.7,99.97,Delivered,701,3
SH11713,Warehouse_NYC,Detroit,DHL,12/04/2023,16/04/2023,28.8,325.2,Delivered,1883,4
SH11714,Warehouse_BOS,Detroit,UPS,30/06/2023,06/07/2023,7,296.15,Delivered,2424,6
SH11715,Warehouse_SF,New York,FedEx,01/05/2023,09/05/2023,48.9,354.59,Lost,2059,8
SH11716,Warehouse_SEA,Portland,OnTrac,15/06/2023,24/06/2023,108.8,368.09,Delayed,1857,5
SH11717,Warehouse_MIA,Atlanta,USPS,04/11/2023,09/11/2023,12.2,37.96,Delivered,152,5
SH11718,Warehouse_MIA,Minneapolis,DHL,11/12/2023,16/12/2023,9,287.97,In Transit,1495,5
SH11719,Warehouse_HOU,Denver,OnTrac,14/08/2023,17/08/2023,17.3,146.14,Delivered,1030,3
SH11720,Warehouse_SF,Denver,FedEx,21/05/2023,24/05/2023,19.4,143.96,Delivered,854,3
SH11721,Warehouse_SEA,Portland,USPS,25/04/2023,26/04/2023,22.8,36.24,Delivered,101,1
SH11722,Warehouse_HOU,Boston,LaserShip,31/12/2023,05/01/2024,27.4,392.67,Delivered,2353,5
SH11723,Warehouse_HOU,Los Angeles,USPS,13/07/2023,16/07/2023,17.7,170.71,Delivered,1382,3
SH11724,Warehouse_DEN,Boston,DHL,24/06/2023,08/07/2023,38.5,174.45,Delayed,975,3
SH11725,Warehouse_LA,Denver,USPS,03/07/2023,07/07/2023,15.2,181.08,Delivered,1453,4
SH11726,Warehouse_ATL,Houston,UPS,19/08/2023,22/08/2023,9.5,177.71,In Transit,1321,3
SH11727,Warehouse_ATL,Boston,USPS,30/10/2023,30/09/2023,25.2,295.59,Delivered,2279,7
SH11728,Warehouse_HOU,New York,FedEx,08/06/2023,13/06/2023,11.8,116.39,Delivered,835,5
SH11729,Warehouse_LA,Miami,OnTrac,03/06/2023,07/06/2023,8.7,124.66,Delivered,1035,4
SH11730,Warehouse_DEN,San Francisco,USPS,03/04/2023,07/04/2023,226.6,44.83,Delivered,202,4
SH11731,Warehouse_CHI,Minneapolis,Amazon Logistics,19/08/2023,21/08/2023,14.3,44.86,Delivered,226,2
SH11732,Warehouse_HOU,Miami,FedEx,18/11/2023,24/11/2023,47.6,434.73,Delivered,2194,6
SH11733,Warehouse_HOU,Phoenix,Amazon Logistics,05/11/2023,16/11/2023,22.5,320.2,Delivered,1865,11
SH11734,Warehouse_CHI,Denver,FedEx,03/04/2023,07/04/2023,19.1,159.14,Delivered,1000,4
SH11735,Warehouse_BOS,Minneapolis,USPS,24/03/2023,29/03/2023,58.8,177.73,Delivered,892,5
SH11736,Warehouse_SF,Phoenix,LaserShip,24/10/2023,01/11/2023,32,301.33,Delivered,2356,8
SH11737,Warehouse_DEN,Miami,LaserShip,05/12/2023,06/12/2023,5,33.88,Delivered,165,1
SH11738,Warehouse_MIA,Miami,FedEx,07/05/2023,09/05/2023,0.2,88.88,Delivered,403,2
SH11739,Warehouse_LA,Phoenix,OnTrac,01/08/2023,03/08/2023,9.7,60.27,Delivered,373,2
SH11740,Warehouse_LA,New York,DHL,18/04/2023,22/04/2023,29.8,248.19,Delivered,1462,4
SH11741,Warehouse_SF,Minneapolis,USPS,28/01/2023,04/02/2023,15.7,199.62,Delivered,1715,7
SH11742,Warehouse_NYC,Detroit,OnTrac,19/02/2023,24/02/2023,55,282.54,Delivered,2033,5
SH11743,Warehouse_MIA,Phoenix,Amazon Logistics,03/12/2023,21/12/2023,31.4,226.08,Delayed,1430,5
SH11744,Warehouse_ATL,Dallas,LaserShip,28/09/2023,02/10/2023,54.2,240.9,Delivered,1309,4
SH11745,Warehouse_HOU,Boston,USPS,28/08/2023,02/09/2023,54.6,185.97,Delivered,942,5
SH11746,Warehouse_LA,Seattle,USPS,26/12/2023,03/01/2024,46.8,230.72,Delayed,1135,3
SH11747,Warehouse_SF,Portland,USPS,26/08/2023,30/08/2023,36.7,163.14,Delivered,1070,4
SH11748,Warehouse_ATL,San Francisco,UPS,18/05/2023,23/05/2023,20.9,267.89,Delivered,2032,5
SH11749,Warehouse_NYC,Portland,FedEx,06/04/2023,12/04/2023,6.6,297.63,Delivered,2132,6
SH11750,Warehouse_ATL,Seattle,LaserShip,06/11/2023,09/11/2023,12.4,167.33,Lost,1030,3
SH11752,Warehouse_DEN,Phoenix,Amazon Logistics,03/11/2023,06/11/2023,40.3,158.18,Delivered,645,3
SH11753,Warehouse_SF,Denver,USPS,20/10/2023,06/11/2023,12.4,256.57,Delayed,2179,6
SH11754,Warehouse_SEA,Chicago,DHL,18/02/2023,20/02/2023,22.2,83.4,Returned,368,2
SH11755,Warehouse_SF,Phoenix,USPS,30/04/2023,05/05/2023,24.6,171.1,Delivered,1225,5
SH11756,Warehouse_LA,Phoenix,OnTrac,16/07/2023,17/07/2023,94,143.2,Delivered,373,1
SH11757,Warehouse_ATL,Denver,FedEx,05/10/2023,10/10/2023,59.3,388.44,Delivered,2161,5
SH11758,Warehouse_BOS,Seattle,UPS,05/06/2023,07/06/2023,13.1,85.44,Delivered,610,2
SH11759,Warehouse_SEA,Los Angeles,FedEx,15/07/2023,18/07/2023,20,140.66,Delivered,847,3
SH11760,Warehouse_SEA,Minneapolis,Amazon Logistics,28/06/2023,06/07/2023,49.4,333.09,Delivered,2256,8
SH11761,Warehouse_DEN,Minneapolis,OnTrac,20/10/2023,24/10/2023,23.5,194.11,Delivered,1324,4
SH11762,Warehouse_CHI,Chicago,USPS,31/05/2023,05/06/2023,85.1,391.46,Delivered,2467,5
SH11763,Warehouse_LA,Denver,LaserShip,24/05/2023,28/05/2023,41.4,251.14,Delivered,1801,4
SH11764,Warehouse_SF,Seattle,FedEx,12/09/2023,15/09/2023,5.3,76.55,Delivered,559,3
SH11765,Warehouse_CHI,Chicago,UPS,26/02/2023,28/02/2023,122.7,288.29,Delivered,962,2
SH11766,Warehouse_BOS,Los Angeles,OnTrac,13/05/2023,18/05/2023,24.4,321.82,Delivered,2429,5
SH11767,Warehouse_SF,Detroit,UPS,07/06/2023,12/06/2023,6.1,279.81,Delivered,2102,5
SH11768,Warehouse_HOU,New York,DHL,15/10/2023,18/10/2023,18.1,148.79,Delivered,914,3
SH11769,Warehouse_DEN,Miami,OnTrac,19/03/2023,24/03/2023,3.5,215.07,Delivered,1843,5
SH11770,Warehouse_LA,Detroit,UPS,21/03/2023,23/03/2023,15.8,132.3,Delivered,878,2
SH11771,Warehouse_SEA,Portland,FedEx,19/06/2023,24/06/2023,40.7,168.17,Delivered,816,5
SH11772,Warehouse_ATL,Miami,DHL,22/10/2023,30/10/2023,33.7,402.35,Delivered,2414,8
SH11773,Warehouse_LA,Chicago,OnTrac,30/04/2023,01/05/2023,27,79.51,Delivered,391,1
SH11774,Warehouse_BOS,Seattle,FedEx,19/06/2023,25/06/2023,9.7,119.44,Delivered,757,6
SH11775,Warehouse_MIA,Portland,FedEx,27/03/2023,05/04/2023,12.8,331.5,Delivered,2488,9
SH11776,Warehouse_DEN,Detroit,OnTrac,21/10/2023,26/10/2023,6.3,282.62,Delivered,2188,5
SH11777,Warehouse_CHI,Minneapolis,USPS,12/07/2023,15/07/2023,23.1,204.7,Delivered,1547,3
SH11778,Warehouse_SEA,Atlanta,FedEx,01/08/2023,03/08/2023,10.3,47.05,Delivered,224,2
SH11779,Warehouse_BOS,Houston,DHL,07/11/2023,10/11/2023,73.9,268.7,Delivered,747,3
SH11780,Warehouse_DEN,Miami,USPS,09/08/2023,12/08/2023,47.3,215.93,Lost,1552,3
