bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,
20517,Vicars of Christ: A History of the Popes,Charles A. Coulombe,3.94,806523700,9.78081E+12,en-US,492,31,2,7/1/2003,Citadel,
20518,The Big Bing: Black Holes of Time Management  Gaseous Executive Bodies  Exploding Careers  and Other Theories on the Origins of the Business Universe,Stanley Bing,3.11,60529571,9.78006E+12,en-US,368,27,6,1/3/2006,Harper Business,
20519,What Would Machiavelli Do?: The Ends Justify the Meanness,Stanley Bing,3.45,66620104,9.78007E+12,eng,176,464,58,7/28/2004,Harper Business,
20525,William James: In the Maelstrom of American Modernism,Robert D. Richardson Jr.,4.25,618433252,9.78062E+12,eng,622,353,42,11/9/2006,Houghton Mifflin Harcourt,
20531,Cliffs Notes on Wright's Black Boy,Carl Senna/CliffsNotes/Richard Wright,3.75,822002426,9.78082E+12,eng,56,3,0,5/5/1971,Cliffs Notes,
20547,The Wit and Wisdom of Abraham Lincoln: A Book of Quotations,Abraham Lincoln/Bob Blaisdell,4.15,486440974,9.78049E+12,eng,96,461,33,8/8/2005,Dover Publications,
20549,Speeches and Writings 1832–1858,Abraham Lincoln/Don E. Fehrenbacher,4.36,940450437,9.78094E+12,eng,898,1180,21,10/1/1989,Library of America,
20552,Selected Speeches and Writings,Abraham Lincoln/Gore Vidal,4.22,679737316,9.78068E+12,eng,515,172,12,2/18/1992,Vintage Books USA,
20562,George Eliot: The Last Victorian,Kathryn  Hughes,4.05,815411219,9.78082E+12,eng,416,176,25,7/2/2001,Cooper Square Press,
20564,The Mill on the Floss,George Eliot/A.S. Byatt,3.79,141439629,9.78014E+12,eng,579,41816,1337,2/27/2003,Penguin Classics,
20567,Scenes of Clerical Life,George Eliot/Thomas A. Noble,3.78,019283780X,9.78019E+12,eng,310,2369,62,1/24/2002,Oxford University Press,
20645,Terry Jones' Medieval Lives,Terry Jones/Alan Ereira,4.02,563522755,9.78056E+12,eng,240,1950,155,5/5/2005,BBC Books,
20646,Terry Jones' Fairy Tales,Terry Jones/Michael Foreman,4.25,140322620,9.78014E+12,eng,160,182,19,6/1/1993,Puffin,
20657,Some Ether,Nick Flynn,4.16,1555973035,9.78156E+12,eng,85,1683,87,5/1/2000,Graywolf Press,
20660,Tin House: Evil (Volume 8 no. 3),Chris Adrian/Nick Flynn/Francine Prose/Josip Novakovich/Moonshine,3.9,977698947,9.78098E+12,eng,224,29,1,4/6/2007,Tin House Magazine,
20661,A Note Slipped Under the Door: Teaching from Poems We Love,Nick Flynn/Shirley McPhillips/Philippa Stratton,4.12,1571103201,9.78157E+12,eng,256,57,5,1/1/2000,Stenhouse Publishers,
20668,The Trouble with Testosterone and Other Essays on the Biology of the Human Predicament,Robert M. Sapolsky,4.11,684838915,9.78068E+12,eng,288,1106,85,4/24/1998,Scribner,
20671,Monkeyluv: And Other Essays on Our Lives as Animals,Robert M. Sapolsky,4.17,743260163,9.78074E+12,en-CA,209,1024,102,10/10/2006,Scribner,
20677,Literary Criticism  Vol. 1: Essays on Literature / American Writers / English Writers,Henry James/Leon Edel/Mark Wilson,4.26,940450224,9.78094E+12,eng,1504,27,4,12/1/1984,Library of America,
20679,Advanced Statistics Demystified,Larry J. Stephens,4,71432426,9.78007E+12,eng,324,9,0,6/7/2004,McGraw-Hill Education,
20687,Lilly's Big Day,Kevin Henkes,4.2,60742364,9.78006E+12,en-US,40,3177,205,3/28/2006,Greenwillow Books,
20692,Chester's Way,Kevin Henkes,4.22,688154727,9.78069E+12,eng,32,5218,294,9/22/1997,Greenwillow Books,
20694,Julius  the Baby of the World,Kevin Henkes,4.28,688143881,9.78069E+12,eng,32,6697,348,9/21/1995,Greenwillow Books,
20738,Forms of Talk,Erving Goffman,3.81,081221112X,9.78081E+12,eng,344,82,2,3/1/1981,University of Pennsylvania Press,
20741,Interaction Ritual - Essays on Face-to-Face Behavior,Erving Goffman,4.05,394706315,9.78039E+12,eng,288,308,9,1/12/1982,Pantheon,
20749,Study Bible: NIV,Anonymous,4.7,310929555,9.78031E+12,eng,2198,4166,186,10/1/2002,Zondervan Publishing House,
20775,My Lord Eternity (Immortal Rogues  #2),Debbie Raleigh/Alexandra Ivy,3.73,821775502,9.78082E+12,eng,256,407,14,10/1/2003,Zebra,
20781,Aesop's Fables,Aesop/Ann McGovern,4.05,590438808,9.78059E+12,eng,80,108,10,11/1/1963,Scholastic Paperbacks,
20794,Once A Wolf: How Wildlife Biologists Fought to Bring Back the Gray Wolf,Stephen R. Swinburne/Jim Brandenburg,4.06,618111204,9.78062E+12,eng,48,43,21,2/26/2001,HMH Books for Young Readers,
20800,Conversations with Don DeLillo,Don DeLillo/Thomas DePietro,4.06,1578067049,9.78158E+12,en-US,183,111,7,1/13/2005,University Press of Mississippi,
20807,Inventing America: Jefferson's Declaration of Independence,Garry Wills,3.93,618257764,9.78062E+12,eng,432,161,16,11/14/2002,Mariner Books,
20809,Lincoln at Gettysburg: The Words That Remade America,Garry Wills,4.14,743299639,9.78074E+12,eng,320,6876,197,11/14/2006,Simon  Schuster,
20810,Venice: Lion City: The Religion of Empire,Garry Wills,3.76,671047647,9.78067E+12,eng,416,124,20,9/3/2002,Washington Square Press,
20812,Four Weddings and a Funeral,Richard Curtis,3.75,312143400,9.78031E+12,eng,128,47,4,4/15/1996,St. Martin's Griffin,
20813,Halloween,Richard Curtis,4.13,553262963,9.78055E+12,eng,166,13,0,9/1/1982,Bantam,
20833,Janet  My Mother and Me: A Memoir of Growing Up with Janet Flanner and Natalia Danesi Murray,William Murray,3.5,684809664,9.78068E+12,eng,320,36,8,2/17/2000,Simon & Schuster,
20848,Catch That Pass!,Matt Christopher,3.91,316139246,9.78032E+12,eng,130,290,23,9/1/1989,Little  Brown Books for Young Readers,
20862,Divide and Conquer (Tom Clancy's Op-Center  #7),Jeff Rovin/Tom Clancy/Steve Pieczenik,3.8,425174808,9.78043E+12,eng,372,2560,30,6/12/2000,Berkley,
20865,Death Match (Tom Clancy's Net Force Explorers  #18),Diane Duane/Tom Clancy/Steve Pieczenik,4.17,042518448X,9.78043E+12,eng,192,136,1,7/1/2003,Berkley,
20867,Line of Control (Tom Clancy's Op-Center  #8),Jeff Rovin/Tom Clancy/Steve Pieczenik,3.86,425180050,9.78043E+12,eng,384,3488,29,6/5/2001,Berkley,
20868,Sea of Fire (Tom Clancy's Op-Center  #10),Jeff Rovin/Tom Clancy/Steve Pieczenik,3.89,425190919,9.78043E+12,eng,400,1267,24,6/24/2003,Berkley Books,
20869,One is the Loneliest Number (Tom Clancy's Net Force Explorers  #3),Diane Duane/Tom Clancy/Steve Pieczenik,3.95,425164179,9.78043E+12,eng,182,452,1,4/1/1999,Berkley Publishing Group,
20873,Aliens: Nightmare Asylum,Steve Perry,3.67,553561588,9.78055E+12,en-US,277,1118,54,4/1/1993,Spectra Books,
20876,The Omega Cage (Matador  #4),Steve Perry/Michael Reaves,3.78,441623824,9.78044E+12,eng,256,522,18,4/1/1988,Ace,
20879,The 97th Step (Matador  #5),Steve Perry,4.22,441581056,9.78044E+12,eng,304,744,9,12/1/1989,Ace,
20891,A Friar's Bloodfeud (Knights Templar  #20),Michael Jecks,4.1,755323009,9.78076E+12,eng,500,220,14,6/5/2006,Headline,
20895,Death Ship of Dartmouth (Knights Templar  #21),Michael Jecks,4.06,755323017,9.78076E+12,eng,352,7,1,6/1/2006,Headline Book Publishing,
20913,The John Deere Two-Cylinder Tractor Encyclopedia: The Complete Model-by-Model History,Don Macmillan/Wayne G. Broehl Jr.,4.75,076032963X,9.78076E+12,eng,256,4,0,5/15/2007,Voyageur Press,
20928,Phantoms,Rosalind M. Greenberg,3.38,886773482,9.78089E+12,eng,270,13,0,4/4/1989,DAW,
20929,Fantasy Gone Wrong,Martin H. Greenberg/Brittiany A. Koren/Brian Stableford/Mickey Zucker Reichert/Fiona Patton/Jim C. Hines/Esther M. Friesner/Donald J. Bingle/Alan Dean Foster/Devon Monk/Phaedra M. Weldon/Christina F. York/Jana Paniccia/Josepha Sherman/Susan Sizemore/Michael Jasper/Janny Wurts/Lisanne Norman,3.45,756403804,9.78076E+12,eng,309,229,33,9/5/2006,DAW,
20930,The Ghosts in Baker Street: New Tales of Sherlock Holmes,Martin H. Greenberg/Daniel Stashower,3.58,078671400X,9.78079E+12,en-US,320,51,6,1/9/2006,Running Press,
20932,Christmas Bestiary,Martin H. Greenberg/Jack Nimersheim/Jane Yolen/Jack C. Haldeman II/Harry Turtledove/Laura Resnick/Mike Resnick/Karen Haber/Jane Lindskold/Lawrence Schimel/Barry N. Malzberg/Tanya Huff/Michelle Sagara West/Mark Aronson/Stefan R. Dziemianowicz/Jennifer Roberson/Kristine Kathryn Rusch/Elizabeth Ann Scarborough/Barbara Delaplace/Barb Jernigan/Blake Cahoon,3.62,886775280,9.78089E+12,eng,315,21,3,11/3/1992,DAW,
20934,Black Cats and Broken Mirrors,John Helfers/Esther M. Friesner/Nina Kiriki Hoffman/Bruce Holland Rogers/Peter Crowther/R. Davis/Charles de Lint/Elizabeth Ann Scarborough/Michelle Sagara West/Nancy Springer/Dean Wesley Smith/Kristine Kathryn Rusch/Josepha Sherman/Jane Lindskold/Genevieve Gorman/Kristin Schwengel/Jean-François Podevin/Zane Stillings/Carol Rondou,3.38,886777887,9.78089E+12,eng,320,63,7,6/1/1998,DAW,
20935,Time Twisters,Jean Rabe/Martin H. Greenberg/Stephen Leigh/Gene DeWeese/Joe Masdon/Donald J. Bingle/Skip Williams/Penny Williams/Pierce Askegren/Nancy Virginia Varian/Wes Nicholson/John Helfers/Chris Pierson/Harry Turtledove/Kevin J. Anderson/Robert E. Vardeman/Jackie Cassada/James M. Ward/Jon L. Breen/Linda P. Baker,3.36,756404053,9.78076E+12,eng,306,35,6,1/2/2007,DAW,
20941,The Western Canon: The Books and School of the Ages,Harold Bloom,3.86,1573225142,9.78157E+12,eng,546,2141,167,9/1/1995,Riverhead Books,
20942,Shakespeare: The Invention of the Human,Harold Bloom,4.02,157322751X,9.78157E+12,eng,745,3001,182,9/1/1999,The Berkley Publishing Group,
20944,The American Religion,Harold Bloom,3.76,978721004,9.78098E+12,en-GB,305,288,40,10/1/2006,Chu Hartley Publishers LLC,
20949,American Caesar: Douglas MacArthur 1880-1964,William Manchester,4.15,316544981,9.78032E+12,eng,811,10014,232,9/30/1978,Little  Brown & Company (Boston/Toronto),
20954,Winchester Shotguns,Dennis Adler/R.L. Wilson,5,785821082,9.78079E+12,eng,372,2,0,5/15/2008,Chartwell Books,
20957,Colossians and Philemon: A Critical and Exegetical Commentary (International Critical Commentary),R. McL. Wilson,5,567044718,9.78057E+12,eng,512,1,0,12/7/2005,T&T Clark Int'l,
20962,Maurice Sendak's Seven Little Monsters: What Time is It? - Book #4,Arthur Yorinks/Raymond Jafelice,2.75,078681778X,9.78079E+12,eng,24,4,1,4/5/2004,Volo,
20971,Meditations for Manifesting: Morning and Evening Meditations to Literally Create Your Heart's Desire,Wayne W. Dyer,4.02,156170315X,9.78156E+12,eng,1,338,12,6/1/1995,Hay House,
20972,There's a Spiritual Solution to Every Problem,Wayne W. Dyer,4.27,60192305,9.78006E+12,eng,288,5738,129,8/21/2001,Harper,
21004,Michael Smith Elements of Style,Michael S.  Smith/Diane Dorrans Saeks,4.17,847827623,9.78085E+12,eng,212,18,1,11/22/2005,Rizzoli International Publications,
21010,Spares,Michael Marshall Smith,4.13,6512674,9.78001E+12,eng,317,2566,160,11/2/1998,HarperCollins,
21012,One of Us,Michael Marshall Smith,4.04,553580698,9.78055E+12,eng,368,1302,52,7/6/1999,Bantam,
21016,The Secret City (Pyrates  #1),Chris Archer,4.11,439368510,9.78044E+12,eng,184,231,17,2/1/2003,Scholastic Paperbacks,
21029,The Theory and Practice of Group Psychotherapy,Irvin D. Yalom/Molyn Leszcz,4.17,465092845,9.78047E+12,en-US,688,7888,119,7/6/2005,Basic Books,
21031,When Nietzsche Wept,Irvin D. Yalom,4.32,60748125,9.78006E+12,eng,310,25063,1031,1/4/2005,Harper Perennial,
21032,Existential Psychotherapy,Irvin D. Yalom,4.39,465021476,9.78047E+12,en-US,544,3689,103,12/8/1980,Basic Books,
21059,Crown of Stars (Crown of Stars  #7),Kate Elliott,3.91,756404061,9.78076E+12,eng,609,2169,54,1/2/2007,DAW,
21060,Crown Duel (Crown & Court #1-2),Sherwood Smith,4.19,142301515,9.78014E+12,eng,471,22971,896,6/10/2002,Firebird,
21062,A Rose for the Crown,Anne Easter Smith,4.02,743276876,9.78074E+12,eng,650,4685,264,3/14/2006,Simon & Schuster,
21063,The Bloody Crown of Conan (Conan the Cimmerian  #2),Robert E. Howard/Gary Gianni/Patrice Louinet,4.3,345461525,9.78035E+12,eng,366,3875,97,11/23/2004,Del Rey Ballantine Random House,
21070,Rough Crossings: Britain  the Slaves and the American Revolution,Simon Schama,3.98,006053916X,9.78006E+12,eng,496,747,87,4/25/2006,Ecco / HarperCollins,
21071,Landscape and Memory,Simon Schama,4.17,679735127,9.78068E+12,eng,672,900,80,11/5/1996,Vintage,
21073,The Embarrassment of Riches: An Interpretation of Dutch Culture in the Golden Age,Simon Schama,4.06,679781242,9.78068E+12,en-US,720,1783,86,12/8/1997,Vintage,
21075,Citizens: A Chronicle of the French Revolution,Simon Schama,3.99,141017279,9.78014E+12,en-GB,825,90,12,8/5/2004,Penguin,
21089,The Feelings Book: The Care & Keeping of Your Emotions,Lynda Madison/Bonnie Timmons/Norm Bendell,4.16,1584855282,9.78158E+12,eng,104,782,51,9/1/2002,American Girl Publishing Inc,
21091,A Smart Girl's Guide to Money: How to Make It  Save It  And Spend It,Nancy Holyoke/Ali Douglass,4.14,1593691033,9.78159E+12,en-GB,95,536,65,3/1/2006,American Girl Publishing Inc,
21093,What Would You Do? (American Girl Library),Patti Kelley Criswell/Norm Bendell,4.26,1584858745,9.78158E+12,en-US,63,77,5,7/1/2004,American Girl Publishing Inc,
21107,The Halloween Activity Book: Creepy  Crawly  Hairy  Scary Things to Do,Mymi Doinet/Benjamin Chaud,2,811832791,9.78081E+12,eng,32,1,1,8/1/2002,Chronicle Books,
21114,The Capricorn Stone,Madeleine Brent,3.91,044920149X,9.78045E+12,eng,346,574,33,5/12/1983,Fawcett,
21116,Golden Urchin,Madeleine Brent,4.09,449213897,9.78045E+12,en-GB,384,66,10,11/12/1987,Fawcett,
21119,The Ethics of Ambiguity,Simone de Beauvoir/Bernard Frechtman,4.15,080650160X,9.78081E+12,eng,162,4114,153,6/1/2000,Citadel,
21121,She Came to Stay,Simone de Beauvoir,3.91,6540805,9.78001E+12,en-GB,416,2040,88,10/9/1995,Flamingo,
21122,The Coming of Age,Simone de Beauvoir/Patrick O'Brian,3.88,039331443X,9.78039E+12,en-GB,592,227,14,6/17/1996,W. W. Norton  Company,
21125,A Transatlantic Love Affair: Letters to Nelson Algren,Simone de Beauvoir/Nelson Algren/Sylvie Le Bon de Beauvoir/Vanessa Kling/Ellen Gordon Reeves,4.01,1565845609,9.78157E+12,eng,560,235,16,9/1/1999,The New Press,
21126,La force de l'âge,Simone de Beauvoir,4.15,2070377822,9.78207E+12,fre,786,192,17,11/14/1986,Folio,
21143,What Life Was Like When Rome Ruled the World: The Roman Empire  100 BC - AD 200 (What Life Was Like),Time-Life Books,3.85,783554524,9.78078E+12,eng,192,91,9,5/24/1999,Time Life Medical,
21151,Sudden Fiction International: 60 Short-Short Stories,Robert Shapard/James Thomas,3.76,393306135,9.78039E+12,en-US,352,306,29,10/17/1989,W. W. Norton  Company,
21152,Sudden Fiction: American Short-Short Stories,Robert Shapard/James Thomas,3.84,879052651,9.78088E+12,eng,264,476,48,12/31/1983,Gibbs Smith,
21173,Sarah Bernhardt,Elizabeth Silverthorne/Betty McCollum,4.25,791074587,9.78079E+12,eng,136,4,0,1/1/2004,Chelsea House Publishers,
21179,The Art of Controversy (The Essays of Arthur Schopenhauer),Thomas Bailey Saunders,3.85,141916130X,9.78142E+12,eng,76,17,3,6/17/2004,Kessinger Publishing,
21182,The Wisdom of Life,Arthur Schopenhauer/Thomas Bailey Saunders,4.14,486435504,9.78049E+12,eng,96,1487,77,3/8/2004,Dover Publications,
21187,For All Time (Time Travelers  #4),Caroline B. Cooney,3.9,440229316,9.78044E+12,eng,261,1618,65,7/8/2003,Laurel Leaf Library,
21188,Wanted!,Caroline B. Cooney,3.69,590988492,9.78059E+12,en-US,230,1969,193,7/1/1997,Scholastic Paperbacks,
21191,The Time Travelers: Volume One,Caroline B. Cooney,3.94,553494805,9.78055E+12,en-US,420,302,29,1/10/2006,Laurel Leaf,
21194,The Stranger,Caroline B. Cooney,3.53,590456806,9.78059E+12,eng,198,55,11,11/1/1993,Scholastic,
21199,Every Night Italian: Every Night Italian,Giuliano Hazan/Marcella Hazan/Dana Gallagher,3.79,684800284,9.78068E+12,eng,256,70,2,1/12/2000,Scribner,
21200,More Classic Italian Cooking,Marcella Hazan,4.48,345314034,9.78035E+12,eng,465,64,3,7/12/1984,Ballantine Books,
21214,Practice Makes Perfect: Italian Verb Tenses,Paola Nanni-Tate,4,71451382,9.78007E+12,eng,252,9,1,11/23/2005,McGraw-Hill Companies,
21220,Effigies (Faye Longchamp  #3),Mary Anna Evans,4.03,1590583426,9.78159E+12,eng,301,460,47,1/15/2007,Poisoned Pen Press,
21223,The Cambridge Companion to Schopenhauer,Christopher Janaway,3.83,521629241,9.78052E+12,eng,494,23,3,1/20/2000,Cambridge University Press,
21230,Stormie: A Story of Forgiveness and Healing,Stormie Omartian,4.4,1565078322,9.78157E+12,eng,192,430,44,9/1/1997,Harvest House Publishers,
21242,The Orion Mystery: Unlocking the Secrets of the Pyramids,Robert Bauval/Adrian Geoffrey Gilbert,3.94,517884542,9.78052E+12,eng,352,1123,36,8/22/1995,Three Rivers Press,
21245,Orion (Orion  #1),Ben Bova,3.72,812532473,9.78081E+12,eng,432,1386,54,12/15/1992,Tor Science Fiction,
21248,Lake Orion (Images of America: Michigan),James E. Ingram/Lori Grove,4.5,738539562,9.78074E+12,eng,128,1,0,7/19/2006,Arcadia Publishing,
21266,Rick Steves' Europe Through the Back Door,Rick Steves,4.24,1566918081,9.78157E+12,eng,808,3569,70,9/12/2017,Avalon Travel,
21276,A Dangerous Man (Hank Thompson  #3),Charlie Huston,4.07,034548133X,9.78035E+12,eng,286,2735,162,9/19/2006,Ballantine Books,
21277,Already Dead (Joe Pitt  #1),Charlie Huston,3.79,034547824X,9.78035E+12,en-US,268,8447,631,12/27/2005,Del Rey,
21278,Caught Stealing (Hank Thompson  #1),Charlie Huston,4.04,345464788,9.78035E+12,eng,240,4797,431,5/31/2005,Ballantine Books,
21280,Ultimate Annuals  Volume 2,Charlie Huston/Mike Carey/Brian Michael Bendis/Robert Kirkman/Mike Deodato/Ryan Sook/Stuart Immonen/Frazier Irving,3.21,785123717,9.78079E+12,eng,160,105,8,2/7/2007,Marvel,
21282,Dead I Well May Be (Dead Trilogy #1),Adrian McKinty,3.97,743470567,9.78074E+12,eng,384,2594,243,8/31/2004,Pocket Books,
21283,The Dead Yard (Michael Forsythe #2),Adrian McKinty,4.12,743499484,9.78074E+12,eng,364,1506,101,12/26/2006,Pocket Books,
21284,The Lighthouse Land (Lighthouse Trilogy #1),Adrian McKinty,3.6,081095480X,9.78081E+12,eng,387,861,114,10/1/2006,Harry N. Abrams,
21290,Spider Mountain (Cam Richter  #2),P.T. Deutermann,3.92,031233379X,9.78031E+12,eng,309,461,41,12/26/2006,St. Martin's Press,
21294,The Edge of Honor,P.T. Deutermann,3.97,312953968,9.78031E+12,eng,626,168,16,5/15/1995,St. Martin's Paperbacks,
21295,The Firefly,P.T. Deutermann,3.77,312994818,9.78031E+12,eng,528,317,31,11/30/2004,St. Martin's Paperbacks,
21315,Diary of a Spider,Doreen Cronin/Harry Bliss,4.25,60001534,9.78006E+12,en-US,40,8134,292,7/26/2005,HarperCollins,
21318,The Snow Spider (Snow Spider Trilogy  #1),Jenny Nimmo,3.7,439846757,9.78044E+12,en-US,146,2762,228,9/1/2006,Orchard Books (NY),
21320,Ultimate Spider-Man  Volume 16: Deadpool,Brian Michael Bendis/Mark Bagley,3.7,785119272,9.78079E+12,eng,184,1474,58,9/13/2006,Marvel,
21321,Ultimate Spider-Man  Volume 7,Brian Michael Bendis/Mark Bagley,4.1,078512148X,9.78079E+12,eng,344,272,9,10/4/2006,Marvel,
21322,Fables: 1001 Nights of Snowfall,Bill Willingham/Esao Andrews/John Bolton/Mark Buckingham/James Jean/Derek Kirk Kim/Tara  McPherson/Jill Thompson/Mark Wheatley/Michael Wm. Kaluta/Charles Vess/Brian Bolland,4.14,1401203671,9.7814E+12,eng,140,13759,538,10/18/2006,Vertigo,
21323,Cold Fire / Hideaway / The Key to Midnight,Dean Koontz/Leigh Nichols,4.18,399146261,9.7804E+12,eng,784,19670,13,8/28/2000,Putnam Adult,
21324,Fables  Vol. 8: Wolves,Bill Willingham/Mark Buckingham/Steve Leialoha/Shawn McManus/Andrew Pepoy,4.27,1401210015,9.7814E+12,eng,160,18799,568,12/20/2006,Vertigo,
21325,Fables  Vol. 4: March of the Wooden Soldiers,Bill Willingham/Mark Buckingham/Craig Hamilton/Steve Leialoha/P. Craig Russell,4.29,1401202225,9.7814E+12,eng,231,26055,785,11/30/2004,Vertigo,
21326,Fables  Vol. 1: Legends in Exile,Bill Willingham/Terry Moore/Mike Allred/Lan Medina/Mark Buckingham/Matthew Sturges/Steve Leialoha/Craig Hamilton/Russ Braun/James Jean/Tony Akins/Eric Shanower/Shawn McManus/Jae Lee/Chrissie Zullo/David Petersen,3.97,1563899426,9.78156E+12,eng,128,119292,2866,12/31/2002,Vertigo,
21327,Fables  Vol. 7: Arabian Nights (and Days),Bill Willingham/Mark Buckingham/Steve Leialoha/Jim Fern/Jimmy Palmiotti/Andrew Pepoy,4.09,1401210007,9.7814E+12,eng,143,15575,547,7/5/2006,Vertigo,
21328,Fables  Vol. 6: Homelands,Bill Willingham/David Hahn/Mark Buckingham/Lan Medina/Steve Leialoha,4.28,1401205003,9.7814E+12,eng,190,21472,637,1/27/2006,Vertigo,
21329,Fables  Vol. 3: Storybook Love,Bill Willingham/Bryan Talbot/Lan Medina/Mark Buckingham/Linda Medley/Steve Leialoha/James Jean,4.13,140120256X,9.7814E+12,eng,190,32814,906,5/1/2004,Vertigo,
21330,Fables  Vol. 5: The Mean Seasons,Bill Willingham/Mark Buckingham/Steve Leialoha/Tony Akins/Jimmy Palmiotti,4.19,1401204864,9.7814E+12,eng,166,20703,611,4/30/2005,Vertigo,
